Biaya Karyawan (IDR),Pengeluaran Listrik (IDR),Pengeluaran Air (IDR),Biaya Kebersihan (IDR),Perawatan Elektronik (IDR),Total Pengeluaran Hotel (IDR),Pendapatan Hotel (IDR),Total_Pengeluaran_Operasional
0.4890299531963501,0.9768878933345477,4805666.018,2724755.558,2350761.977,36885042.44,246969340.9,7530422.552887893
0.4018853047001424,0.955087409229473,1984887.029,2621086.313,2425076.172,32423060.52,92517743.83,4605974.2970874095
0.9941289894828621,0.800485505880274,4829836.593,789326.4049,2922532.409,40651347.4,383164057.5,5619163.7983855065
0.8805619784986528,0.24174254984985794,4556686.33,335444.5824,2433545.527,29913622.76,409696325.3,4892131.154142549
0.6235776310200899,0.06803877859658322,1716724.559,1918701.343,1108381.235,21047418.91,376437033.9,3635425.9700387786
0.5695331473613446,0.317023375759806,4115937.996,1075469.264,600291.4457,24769017.05,141017395.0,5191407.577023376
0.6208313457182177,0.26689007365587314,4980218.908,2049044.733,2963593.461,29037887.99,360398955.2,7029263.907890073
0.20135966503570402,0.5061344906364125,1636983.51,193147.2926,1351126.739,19283900.36,54825261.3,1830131.3087344908
0.39524229457825344,0.7780652278889313,2465497.262,486857.782,1279928.856,27047540.79,187300462.9,2952355.822065228
0.03945949770252127,0.858698397181971,2840813.315,2090479.475,2764888.024,26304594.95,229469689.1,4931293.648698397
0.47567423246331886,0.8452331750689432,1827190.111,715874.9004,1962749.746,29467102.52,425861127.0,2543065.856633175
0.5431726210507923,0.3598150403712683,568691.7784,2587004.26,1037177.935,23373700.59,225677467.9,3155696.39821504
0.2278050672965095,0.6875288363632548,1490581.599,269913.5744,2722740.607,23520762.63,55071250.79,1760495.8609288363
0.9643006797778483,0.31295150949053346,1768715.98,724897.7501,2983402.138,30317127.34,208555885.3,2493614.043051509
0.9097103956748404,0.06090363270636848,2496198.656,2995824.721,716696.4029,26703216.55,274515844.3,5492023.437903632
0.7223439418364236,0.7018665404593114,1269961.153,1355920.698,2655629.071,31935573.17,477052154.0,2625882.5528665404
0.5335318316975236,0.00980146995939897,4429644.605,2138600.424,1476289.244,22182919.44,473465436.7,6568245.038801471
0.8702133337298817,0.40934549524781905,3672100.097,629722.8417,1810181.116,30890097.67,131393317.2,4301823.348045495
0.13067912368481582,0.3295044110517091,883402.149,1868619.331,2787039.939,18110156.35,133315943.8,2752021.809504411
0.7907306035419065,0.693674938563543,3425416.03,2205707.598,2933447.989,36129504.07,123521655.4,5631124.321674939
0.12484587913608175,0.7665773568074523,3441454.144,1011982.244,1155409.776,24208594.99,405014869.6,4453437.154577357
0.7944325604410062,0.30420781208800846,4802995.281,2503801.625,1032126.927,30509408.68,52709918.17,7306797.2102078125
0.27583701896960144,0.811980374557437,513593.9211,1849910.978,701291.3965,24564088.02,107229739.2,2363505.711080374
0.8773368497686292,0.29402512001901004,1615696.024,1228456.728,1904494.632,28019840.75,292081834.2,2844153.0460251197
0.9443080493828945,0.4465068457060521,4675061.657,1717162.941,534010.9886,33335436.03,161402930.1,6392225.044506846
0.14882808437870998,0.7273318473673058,4694602.619,1772606.458,1529745.744,26407153.74,91560406.21,6467209.804331847
0.4628000159406058,0.6932174128611781,3742638.887,580052.3488,683460.0416,27647168.56,211945105.6,4322691.929017413
0.9812641970638053,0.98780500015009,3945934.945,1267923.873,1513064.457,41264892.56,173393422.3,5213859.805805
0.4835379427572726,0.2252368458281256,911673.3107,1095948.705,599830.4732,19010818.37,279996937.9,2007622.240936846
0.8637898087948322,0.6626006149334729,2812441.257,1262617.895,2588043.152,34888765.93,490655117.2,4075059.8146006153
0.5888929990771256,0.6099397002301441,1542123.461,2307220.707,1024347.485,28240211.2,105937086.6,3849344.7779397
0.37542863479375066,0.9155007812922058,1315481.196,1499361.382,1320771.776,28576941.34,217727017.2,2814843.4935007812
0.28585595141567655,0.1564054049330159,4146364.846,2826916.844,2675119.992,22124225.0,469393258.0,6973281.846405406
0.2032712102228702,0.7521232104895876,1107671.615,951661.5987,2365665.153,23998519.02,444592869.6,2059333.9658232105
0.7620105582905298,0.5685068098396582,2608932.366,1305540.377,1047595.904,30344802.15,227421965.7,3914473.3115068097
0.38664252991272596,0.2747651190298536,4723602.078,2382174.75,679748.5466,23428955.15,364528969.0,7105777.102765119
0.5114141632900872,0.4746287019167596,1336244.25,1683471.321,2289184.442,25620120.74,89535656.11,3019716.045628702
0.4924586090888363,0.3339038198250213,4900970.407,1686381.625,1476756.377,26121862.97,370643475.0,6587352.36590382
0.5774371388297422,0.5795568231648685,4974295.936,254686.4727,2415199.998,30413755.48,487785978.3,5228982.988256822
0.8658200282676575,0.8893905871998586,3000277.196,1255939.022,1613236.931,37299118.88,291869668.8,4256217.107390587
0.9810160894630807,0.5695436684324788,1265642.331,885127.824,1365006.032,32197136.12,274320602.2,2150770.7245436683
0.40769241976781767,0.6319906407334952,1922471.996,2998071.856,1628013.521,27506434.36,134293378.9,4920544.483990641
0.8277506139960075,0.5189626055308445,2410217.747,994229.7048,2371397.464,31451098.61,335204689.5,3404447.9707626053
0.7647409642578239,0.05115898655407029,1891959.01,2665039.951,2755550.716,25496783.69,315696776.4,4556999.012158986
0.5736859581274114,0.23293802124467272,1762860.109,2061077.832,624417.9915,22311310.0,343369876.8,3823938.173938021
0.9563166287750376,0.49220383050694544,4875033.691,1088657.587,1810278.853,35002701.5,61737479.01,5963691.770203831
0.2005218264768417,0.31035136579710715,1190141.723,1676249.697,582088.5727,16798891.7,296925569.8,2866391.7303513656
0.10928470108372917,0.1818188820390073,3799975.589,2537554.052,1671023.863,18192207.03,317720679.6,6337529.822818883
0.8542014341828076,0.5043406839241322,501846.3025,2661768.064,2713207.073,31744110.73,143388560.9,3163614.8708406836
0.43926730956662774,0.32293182626149386,3182822.012,565142.2375,1403975.666,22258524.27,143749785.9,3747964.572431826
0.8472062652064752,0.2581990563861419,4621743.518,1084762.11,2831126.053,30855671.5,174298175.8,5706505.886199057
0.8933411784234867,0.464174260091687,1795703.423,1072147.223,2076521.179,30836520.75,370274716.3,2867851.11017426
0.06246432096590787,0.133316600003927,1334866.889,221929.9086,2835388.359,13195028.67,322819728.6,1556796.9309166
0.8837129054162075,0.9281540450508066,3432559.077,1834889.504,2392916.564,39900776.85,430593190.8,5267449.509154045
0.448439244428107,0.8680819950529133,3706706.333,2578978.154,758587.9166,31916887.6,183046357.3,6285685.355081995
0.5105709427491297,0.7079247260737107,3596137.335,1206565.725,1077878.419,29443757.01,460430626.9,4802703.767924726
0.6267651213525439,0.10623335871681153,1936925.96,2246104.24,1485426.136,22554337.59,384667772.9,4183030.3062333586
0.926643369315478,0.7762136963719362,1634910.81,1920331.199,925267.205,35238529.88,227755251.5,3555242.785213697
0.019110077291741523,0.8083089514896342,4801634.6,1189381.333,1737279.012,25326438.95,92867929.53,5991016.741308952
0.47697204463666887,0.7680972207263181,4654847.787,509073.4185,1678420.389,30743698.27,165642648.1,5163921.97359722
0.6879126276924473,0.1139890868662066,2557924.745,2157039.173,2890647.995,25516964.97,480545697.7,4714964.031989086
0.7229078302645221,0.6441819461930447,4307872.398,2578238.99,1584319.707,34325746.86,189663519.1,6886112.032181947
0.6927244308435049,0.8346888974644595,2535455.649,2088978.028,2464067.011,35157034.3,198455432.1,4624434.511688897
0.13446302160474582,0.5775958940439914,2409750.581,151847.6037,2854776.362,21515849.11,135315019.0,2561598.762295894
0.29947198687118803,0.6466825468725323,1205433.264,727075.3937,2692472.077,24165617.81,413082770.5,1932509.3043825468
0.3588093667037694,0.45854966157061056,2418827.254,301491.9562,1021669.061,21539809.86,174039903.6,2720319.6687496617
0.8046621128678922,0.5289267914573832,2918376.224,1754119.689,1740074.736,31881031.24,198616211.8,4672496.441926791
0.2788302029834979,0.03436239343734959,601269.4734,2293785.269,1369349.456,14927078.3,236456648.8,2895054.7767623933
0.21075528305139646,0.6392346709133576,2498508.523,420679.6425,1499646.738,22524891.67,245177725.9,2919188.804734671
0.9577179166995978,0.08145502347120007,4016102.983,2531179.68,1402017.066,29451280.99,235103355.7,6547282.744455024
0.008854253208669227,0.4351897268930062,3560207.254,1710976.037,2565898.025,20060234.91,276684662.9,5271183.726189727
0.9981026249116293,0.29276286009362795,3358206.45,2100910.135,1630347.638,32153948.43,416530795.8,5459116.87776286
0.6770086783522339,0.5456553346711737,4592999.428,2917065.361,1809235.831,33107611.41,418678268.3,7510065.334655335
0.8287012707857416,0.1334487399367065,581144.0442,342674.8659,2956118.393,24174805.49,409240910.2,923819.0435487399
0.294694390375567,0.6919399814737481,3006714.138,2713549.667,649948.1805,26472510.56,95506177.6,5720264.496939981
0.014307848888623687,0.7953570343205483,4043069.818,465697.8184,1719894.099,23573552.42,409855461.5,4508768.431757035
0.7380748494493822,0.16340102203826828,2936009.222,1239580.539,2435154.267,25965749.1,104113298.1,4175589.9244010225
0.8343782375948529,0.10433171899787083,1957529.987,2569172.219,877904.8955,25377159.28,106125696.5,4526702.310331719
0.7406822292517324,0.14555361301241723,1113127.543,2728137.287,2028828.987,25014452.55,476538247.2,3841264.975553613
0.14288065399708189,0.8775119198371937,4494033.823,1568477.853,1098661.949,27583713.8,418729030.1,6062512.553511919
0.7536378276975896,0.5284084882206008,2618430.766,1822903.451,2668510.283,31805913.0,298584710.1,4441334.745408488
0.7691372439276837,0.4674513887950856,4451518.386,2153627.27,1317749.164,31998390.5,443736592.0,6605146.123451389
0.658722520260934,0.10673158588587825,3136334.551,2515000.139,1322657.042,24346064.93,495214089.1,5651334.796731586
0.7663295692463702,0.6498326683567177,3533864.525,452382.3917,1995484.696,32567254.7,324788930.0,3986247.566532668
0.8461585432166526,0.8683796301245659,4119175.195,2449200.994,958907.2703,38368099.34,325804296.6,6568377.057379629
0.6137729048090463,0.8285470658556549,3466199.951,1495700.836,1212221.597,32972786.27,389492163.1,4961901.615547066
0.08861912987015008,0.6263202491944786,2291246.783,1406807.933,1541579.625,21333470.98,154462528.6,3698055.3423202494
0.48775955774912594,0.0752836080831013,2811350.228,1329309.281,1384094.658,19893073.34,125206187.7,4140659.584283608
0.07766052913120147,0.11241948442025715,4113704.861,1576713.597,1812193.045,16240909.9,391811337.5,5690418.570419485
0.4076512303263785,0.049301588690775014,2181426.334,2840646.605,1999100.36,19824644.58,205207157.7,5022072.988301588
0.40721455996214684,0.2575703323472039,2246546.555,1689790.941,1916668.634,21564312.5,110781660.3,3936337.7535703327
0.06601761603083306,0.1356949340637204,930605.5223,2864214.861,2135420.78,14819649.37,191694976.7,3794820.518994934
0.3489114657696203,0.26014037180086463,4615629.958,622841.3788,1269373.792,21380825.7,211386590.5,5238471.596940371
0.11101909939655202,0.38520954686101117,909663.4173,2199994.339,816065.5679,16981507.59,484352446.8,3109658.141509547
0.8084612316621717,0.9433983072484169,3416941.299,2455494.662,2402018.854,39599741.94,364081870.0,5872436.904398307
0.9479550534613191,0.6106341802297997,2359375.155,2069473.611,2626950.957,35816384.95,288885342.8,4428849.376634181
0.07232610161542075,0.8353381945919258,2325287.256,1860074.613,1142515.581,24102257.58,485992912.4,4185362.7043381943
0.9553844187412711,0.7106569334495632,3557983.265,1737957.065,1517729.89,37085319.34,456412883.2,5295941.040656934
0.5227186236984284,0.112525637989661,801921.7968,2596698.399,1746423.042,20558736.06,280400385.5,3398620.308325638
0.299642126418981,0.7362379393706735,3171676.023,2482775.132,1833317.107,28284139.12,457555835.9,5654451.89123794
0.07687303823927644,0.27519833573369085,3974143.037,454637.2914,2148725.428,17581821.23,231937096.1,4428780.603598336
0.5007598373295117,0.6393795644502154,4226957.41,2560904.205,604008.0834,29848743.58,153689299.4,6787862.254379565
0.7947375320908993,0.3410925967978436,1267386.752,1300798.996,2303692.707,27563079.25,154705179.6,2568186.089092597
0.7072827564292757,0.998113667736005,4538385.725,835720.807,654927.5174,36602742.89,348041986.0,5374107.530113667
0.05022914216228419,0.2636454689796939,3452657.413,2622328.847,1670721.419,18188818.56,275481644.3,6074986.52364547
0.07291163387263622,0.27923183285376924,4468346.604,1352871.919,2569177.839,19391750.48,346527881.2,5821218.802231833
0.40298010853020905,0.9310819528530949,2683763.227,2444257.602,1628038.283,31828569.93,358734183.9,5128021.760081952
0.2953656854437383,0.02462533394508612,2939150.053,863870.4747,872724.3719,15450123.98,60045292.8,3803020.552325334
0.232441017020114,0.6969879549566531,4635672.247,111395.0321,2962584.613,26949062.57,74317816.56,4747067.976087956
0.2810754895444121,0.7256389101535545,4549592.945,1536831.659,2723213.655,29179275.21,289704977.0,6086425.3296389105
0.803707367542953,0.8367436508227777,2516723.93,390661.9443,2428284.083,35097211.19,135965965.0,2907386.711043651
0.9294896526795872,0.9748697201363472,1734856.842,2287690.271,1528779.007,39131897.27,334640196.0,4022548.0878697205
0.4052101760839891,0.9760328788996504,2269266.956,900617.8946,959614.3172,29864466.45,298483582.6,3169885.8266328787
0.9063658038272718,0.06527691569321287,2244939.478,1386572.375,2853527.954,26990579.44,313592161.3,3631511.918276916
0.3215785982282785,0.8221975159929409,1790900.937,352397.3388,1830877.816,26302362.13,186104920.9,2143299.097997516
0.47656544377837806,0.6465850593308637,1708608.219,931311.8205,2630888.651,27465702.56,337929577.8,2639920.6860850593
0.22608382298378837,0.6476177485229226,4374783.214,2366321.705,1355237.514,26549567.28,423271686.4,6741105.566617749
0.6406527344413968,0.12837993345661824,814378.6431,539604.9445,1338220.793,20096243.99,499132064.1,1353983.7159799333
0.9792573444599376,0.6504641270463303,3549250.319,1976762.727,2963851.202,38277201.31,427299973.8,5526013.696464127
0.6036589136860562,0.9829167965264851,1277690.232,2760534.973,1804582.621,34649960.39,300874441.9,4038226.1879167967
0.35790766030356014,0.9122193441222655,2050276.52,2071526.603,851738.5597,29106212.92,137043316.3,4121804.0352193443
0.6479962971653761,0.4393077412052941,776943.6536,2451962.899,1049186.695,26143184.19,356650644.3,3228906.9919077414
0.12294518487200157,0.03993614483553112,1714881.366,416017.725,1704860.698,12238841.59,471944203.5,2130899.130936145
0.8889087501273262,0.3624342080633368,3957894.82,827122.2954,606177.2762,29793189.46,145339942.9,4785017.477834208
0.5032202432605505,0.8267506582702646,4482568.96,2694162.671,1656334.963,33948790.22,165198029.2,7176732.4577506585
0.44947023416596044,0.7018003448620678,1496872.184,2173806.279,1547352.105,27779264.12,117053844.5,3670679.164800345
0.5860254227870514,0.45953030157117775,2585965.277,1954706.096,2448340.663,28207795.04,381524739.6,4540671.832530301
0.6249559408566457,0.05509687795118032,2616458.216,2024923.535,1387354.911,22171916.1,232952676.5,4641381.806096878
0.07178527356618364,0.42706601775440695,4431088.876,1301181.607,2956371.904,21741805.67,78213037.5,5732270.910066018
0.6828063052974339,0.46921616727656895,3932595.738,229214.2317,951924.7983,27919342.24,443727496.2,4161810.4389161672
0.24199118166655031,0.928964228279858,2808847.483,2374880.472,1977466.712,29789947.33,300952357.1,5183728.883964228
0.7141509307407451,0.6413587572100727,3518362.402,2068268.385,724248.2425,31995373.97,198992431.4,5586631.428358757
0.8227650210908043,0.31176966960505953,4313097.743,1471132.946,2334659.96,30820053.4,204792339.2,5784231.000769669
0.8041832714403291,0.5255361321951519,542925.2931,2709302.885,2986884.22,31652945.71,180613049.1,3252228.703636132
0.5526517908941637,0.06605583441939097,2313005.14,1074863.028,2547846.594,21148003.58,254966077.6,3387868.2340558344
0.5203112086780053,0.9729977596704327,4582594.253,953533.0583,1889258.852,34843889.85,201668759.8,5536128.284297759
0.1429063355464661,0.3601995629706213,3831408.639,2631109.343,1711853.393,21358349.42,296575836.8,6462518.342199562
0.7755625013720241,0.47806276706778245,2942786.185,2411264.199,2587574.903,32261960.51,398082763.5,5354050.862062767
0.27147754965389814,0.3554213751004349,2883400.372,1593441.451,2839935.212,22361893.38,353507577.5,4476842.178421374
0.49682983672769954,0.6828039878662646,2064965.439,479130.7444,2973016.314,28522708.06,182505601.7,2544096.866203988
0.2843460449614613,0.6625148193508508,2842342.401,723707.2672,1491348.069,24592759.35,287933455.2,3566050.3307148195
0.13385607678639733,0.7156300958313881,3449224.398,2003061.172,2977293.687,26451517.05,428056772.0,5452286.285630096
0.6297311785922158,0.26823939211841696,2382633.673,1216619.59,889815.6304,23686439.56,80692805.63,3599253.5312393922
0.05433637286290438,0.31578713442733025,3713689.159,2525772.256,1133874.44,18607675.11,85233770.14,6239461.730787134
0.7488537333585198,0.1252797714611776,4375545.023,2854869.527,722540.3118,26936150.61,300276530.6,7230414.675279771
0.31766854282291745,0.6557894517205882,1196081.817,2436347.083,1179346.291,24752716.73,337601807.8,3632429.555789452
0.00012309445168401378,0.03978522752076294,2531961.603,1194881.727,2419843.879,12705867.39,145135857.1,3726843.369785228
0.5112677975975566,0.5979344487769838,2336090.411,2387190.645,2632310.895,29390081.74,385349057.0,4723281.653934449
0.04685404708127566,0.8700767257338735,3593591.618,1119180.853,2447231.613,26038525.1,340818519.7,4712773.341076725
0.2762391267070883,0.8912229918123928,1624403.594,584590.2545,2077664.445,26900851.74,465480170.7,2208994.739722992
0.7071727340869539,0.44921952920395475,3381129.117,196840.2941,1784916.281,28254061.65,126029390.8,3577969.860319529
0.06269641719323982,0.4594903152999173,4448701.588,1218578.467,2271760.723,21309636.74,388118419.4,5667280.514490316
0.8395736601818834,0.07697487443508086,2381592.199,2720321.981,1477083.873,26246644.0,87639390.76,5101914.256974874
0.0038094077521693692,0.6710517245803742,4599570.65,793061.1045,2603270.879,23443911.83,304381584.3,5392632.425551726
0.24688480907077992,0.8216173394176953,4969236.825,698888.1783,2192975.235,29061090.16,298352812.8,5668125.82491734
0.7411102790818599,0.24474010152333353,977414.2248,2912480.277,2244511.746,26673137.85,224773270.1,3889894.7465401012
0.3163515101328107,0.42146952431317714,1548739.346,172511.9273,1839839.983,20203355.84,430057016.5,1721251.6947695243
0.10191071114865763,0.839205574636088,4776708.882,2378768.236,2713072.461,29140686.11,51966790.15,7155477.957205575
0.3603282065173806,0.8775048221941859,4812474.589,1031972.872,1130036.834,30657679.62,284080730.9,5844448.338504821
0.27046115680696725,0.2432643291747401,939682.7392,208715.0749,1452869.133,16061685.97,147719097.4,1148398.0573643292
0.8429480614589403,0.5508004527478136,567493.2517,2761627.367,2444106.424,32121894.46,384574378.6,3329121.169500453
0.3134284187234344,0.19255351254046388,1224950.105,504962.7576,1731872.24,16856907.98,69380341.84,1729913.0551535124
0.7891528177337813,0.10189624376657272,4982057.525,1700159.923,2723035.034,28665542.26,424199609.7,6682217.549896244
0.8921227595887139,0.9115209459120936,1309998.275,894757.2015,1365998.299,35704522.97,427141502.0,2204756.3880209457
0.43393334425338326,0.8208650671528435,2761464.23,289059.1263,1423325.422,28468215.13,424789705.6,3050524.1771650673
0.9101990726603445,0.7603638470080536,4317879.769,244775.2084,2721839.473,37574130.23,118655837.0,4562655.737763847
0.3774173654037851,0.048758663521728196,591807.2481,435114.4266,1660925.8,15030346.75,333682933.4,1026921.7234586634
0.9643502636869369,0.8440973449467906,3220200.42,306964.3403,1790311.461,37590855.57,56465311.63,3527165.604397345
0.08930414177054069,0.43822064213367323,1746614.52,2305618.535,1331909.288,18856102.27,431583166.1,4052233.493220642
0.6872096450426836,0.3425264246631981,4380507.124,1508141.987,1191674.855,28179144.69,375338837.1,5888649.453526424
0.4939476074635498,0.5467042416059014,1775575.172,1094387.065,2139871.777,26067713.67,289019178.9,2869962.7837042417
0.3877511544722202,0.0913657412493444,3590400.741,1313269.839,799601.6539,18796949.71,378766144.9,4903670.671365741
0.6328862880726158,0.7569738906497352,3533988.346,2793945.533,2698181.603,35109845.35,92445843.49,6327934.63597389
0.704052420835302,0.5826799745346345,1496720.97,2741180.257,2448007.842,31397856.52,287895124.5,4237901.809679975
0.0043529145221803955,0.18664766519868187,656596.3994,2175461.792,976870.6593,12486639.25,181074421.3,2832058.378047665
0.1669905427737406,0.18829054523462285,2341623.082,2665578.895,2235049.865,18381798.97,487678758.5,5007202.165290546
0.7132440821622673,0.18430511184942577,1801369.184,1026979.28,2006582.303,24110102.65,435703077.8,2828348.6483051116
0.666569724369373,0.056998629937510925,4140399.873,1205217.045,961337.6268,23100769.17,379974063.1,5345616.974998631
0.9663199313598702,0.5880458851923973,4101638.848,1879765.327,1183008.765,35884303.81,470186435.9,5981404.763045886
0.7612499333628279,0.840715130107472,2556607.785,1908515.247,1522466.259,35168030.63,206079487.1,4465123.87271513
0.9510406425053944,0.017475761445150187,3229305.014,1496929.53,2248106.838,27480906.99,455395954.5,4726234.561475761
0.702735443694858,0.048997102521305416,3219167.822,1261907.76,2096808.522,23802056.66,196357204.4,4481075.630997103
0.29812821211994767,0.5730106006301172,4222211.668,2959922.904,1830587.119,27502288.69,379758523.9,7182135.1450106
0.10538426643983395,0.8198527697492692,2412510.864,2481258.516,2421026.358,26368209.17,381387610.3,4893770.19985277
0.7820421187961001,0.32686278280688447,1739510.059,1361442.574,2394844.349,27797499.4,58257444.4,3100952.9598627826
0.6443269938651743,0.3497491166068915,1692657.132,2209148.184,2044647.885,26503293.11,212476864.2,3901805.665749117
0.04818854323830096,0.5965979786061639,2912865.257,881728.9104,2467475.208,21333710.53,58744702.58,3794594.7639979785
0.3601446999068538,0.27431192401882887,2521166.912,390491.0461,1335658.437,19487053.83,498691407.9,2911658.232411924
0.9570695220966127,0.0265902247970653,2480543.469,1122049.974,2703123.821,27030231.62,104988542.8,3602593.469590225
0.5005366497209699,0.7355457233704958,910118.0259,1268621.12,2037275.215,28015230.8,294264903.0,2178739.8814457236
0.4328447409126879,0.625915261557707,3733716.833,147957.6612,2555908.785,27687619.1,405750307.4,3881675.1201152615
0.45782255275856043,0.5810001021436011,1461815.096,2462896.805,1865697.762,26786487.73,140568621.0,3924712.4820001023
0.20893250735903546,0.7420043898470361,1386291.336,1141660.867,1046095.612,23090866.48,268273700.6,2527952.9450043896
0.36880395005881816,0.6755196501203071,2357412.441,1783212.681,1856025.322,26980489.73,323342942.4,4140625.7975196503
0.36991036063415317,0.2059486861623418,1525002.537,314493.2431,1427779.159,17696821.61,122092139.5,1839495.9860486863
0.05235877692603419,0.35261712135983625,3127362.203,607490.8034,2243747.59,17698660.56,400349957.0,3734853.3590171216
0.7677816921144415,0.1261390885741645,2171585.027,2680111.803,1689484.479,25820237.72,184701405.7,4851696.956139088
0.41661526607354304,0.12988773345477944,2520102.752,1865193.831,2590282.012,21041143.26,144960384.4,4385296.712887733
0.8224100087308738,0.6764850153242334,2917261.947,2855823.745,2195181.281,35767705.72,301229935.9,5773086.368485016
0.8505864061707787,0.8589756969204145,1415909.851,2996375.1,2211361.083,37399267.55,234641132.4,4412285.809975697
0.2120447529057602,0.9631574529120626,1200882.303,1178394.334,1042888.334,26080331.97,464128675.1,2379277.6001574527
0.6575351372161519,0.6286137426233565,4461898.563,966528.8858,2960624.416,33046213.74,446028214.2,5428428.077413743
0.4724090392892287,0.1841577139136633,2451756.663,2589232.56,2604188.023,23306822.84,267507798.5,5040989.407157714
0.880403908032037,0.10566960991215249,2354421.243,2995973.138,2472512.211,28504362.5,211668698.6,5350394.486669609
0.21579247912594002,0.8132049109247137,660254.6762,1925959.579,1325538.063,24527776.11,196483091.7,2586215.068404911
0.6780008713520104,0.5789996331769156,2740893.362,2405908.095,1839079.132,31255669.26,170403630.4,5146802.035999633
0.6079191920434466,0.6185468842740496,2993763.747,2367062.991,842757.9702,29975856.84,295046534.2,5360827.356546884
0.2953766722067559,0.7818011736197972,3014783.919,1130485.154,1846189.942,27361450.42,412240372.1,4145269.854801174
0.13662943271265476,0.7035793127696524,3681640.262,1765384.103,864723.1162,24206642.22,189840473.7,5447025.068579312
0.6518197357754094,0.8348224177644594,1298668.257,2515865.13,1882594.61,33154139.94,135542340.4,3814534.2218224173
0.7388030028317031,0.056209774654046474,1635004.104,2095530.241,2121804.7,23718295.59,263967712.8,3730534.4012097744
0.31570851511709563,0.7478436590534854,4148287.094,161375.0605,1475489.918,26984851.14,81065487.56,4309662.902343659
0.6450105774790371,0.8512246805712016,4762267.776,1076446.44,1746362.196,35169504.07,365575552.8,5838715.0672246795
0.3952354565681423,0.28623971933405207,1111697.363,518979.5201,2689133.469,20252664.56,283261219.8,1630677.1693397192
0.7134049621214321,0.6407196253194902,2739422.995,775619.415,771407.8618,29950815.36,273368663.6,3515043.0507196253
0.19926221553317858,0.3142800042460027,1463793.137,2725919.485,2479332.232,20055542.87,185200420.8,4189712.936280004
0.8904651303096901,0.9583936824329511,770329.2576,206990.5378,926886.3775,34669026.14,457103046.9,977320.7537936824
0.28748247048283193,0.033408656376569854,1964765.022,737422.0647,591769.957,14073031.0,90718831.33,2702187.1201086566
0.3678824965203793,0.5800364911265747,1146594.313,997751.1215,963936.5069,22742171.57,441420804.0,2144346.014536491
0.058097395725117074,0.16655160967152063,3694698.83,1888963.809,2412607.975,17198699.55,219517341.1,5583662.805551609
0.11153336410385867,0.7125265220792774,2901764.362,1648894.901,1512815.183,23707240.5,446280582.2,4550659.975526523
0.5160019525897193,0.17594278819965817,1147255.119,732981.5003,2681301.292,20761930.42,377942656.2,1880236.795242788
0.267659723627081,0.23546392110534564,541587.1478,576299.0949,1811768.853,16238910.91,96876827.0,1117886.4781639213
0.8357142590002423,0.4945740332919501,4136706.721,786714.3003,555625.8798,30932441.64,424191328.9,4923421.515874033
0.014686071071346007,0.9152371523059515,1292874.828,1557335.917,2291784.024,24170084.9,356979575.2,2850211.660237152
0.379193882297845,0.21178383027470132,3227974.89,886415.5786,775582.2718,19540384.68,64535860.81,4114390.6803838303
0.3374331042410623,0.14427754777119542,2016148.609,2848047.255,2473449.084,20417188.44,110166206.9,4864196.008277548
0.01932167602693524,0.759305276287922,3134686.722,1445209.142,920256.3745,22415742.35,336032625.1,4579896.623305276
0.12439333110442885,0.5008257117171209,1920441.321,270508.448,1363615.965,18428765.17,348170226.3,2190950.269825712
0.41375266724665083,0.912185871146179,891228.0231,2214872.577,2403178.574,30478910.87,385993144.8,3106101.5122858714
0.49299787227806513,0.1466532074945582,1503275.039,1053651.336,2885578.394,20888077.33,374110430.3,2556926.5216532075
0.4043969897052495,0.6462028378199607,1346263.549,1995117.903,1428584.877,25877303.04,346783979.6,3341382.0982028376
0.531082161589069,0.2329586202740428,2426087.086,910823.6745,2573500.55,23134784.53,394807505.8,3336910.9934586203
0.5952950336948512,0.1568038804180113,3462277.025,1755156.851,976980.6637,23316035.66,308788567.7,5217434.03280388
0.009915101056987896,0.6837221071507202,1687127.337,2339242.264,2517949.426,22261188.16,167356123.5,4026370.2847221075
0.46421998735739156,0.593934841330096,554314.7089,2791225.351,2143735.148,26762287.28,460569476.2,3345540.653834841
0.9637709173814858,0.7551539390705333,2835218.139,857268.7189,981858.768,35694418.66,58196313.92,3692487.6130539393
0.5191732621656553,0.30957829283606536,3225917.702,1071085.158,1256259.901,23671223.03,214952773.9,4297003.169578293
0.6777298590181787,0.44815292068181994,4832917.223,1446372.619,829427.2215,29543454.26,377991631.9,6279290.29015292
0.31194392267223026,0.4056328280280447,3152618.614,2788807.029,1457417.528,23753404.51,242220218.5,5941426.0486328285
0.7742073303373828,0.9845244405381051,2620276.517,2714021.885,1009121.603,37730543.17,61175483.37,5334299.386524441
0.7731371197367763,0.2923565269632748,3080307.317,360647.0123,2109994.884,27236256.84,79691406.4,3440954.621656527
0.5214376951548805,0.2949260240175152,4675552.834,482596.4947,2986262.761,26091294.14,341886816.1,5158149.6236260235
0.9762891799341383,0.3546852615503308,4227701.655,1536976.614,530022.9077,31898583.45,484189069.7,5764678.623685262
0.12557549434812426,0.5648305359058932,1953404.3,409195.8911,1852299.533,20002470.08,298338636.1,2362600.755930536
0.01694101013639049,0.2524114198884675,1567644.636,1102184.533,1934166.494,14390729.06,278041018.1,2669829.42141142
0.770373037203205,0.9156923583396492,1681851.256,530317.5968,2785521.974,35364123.17,193246345.9,2212169.7684923583
